@workoutNumber,@workoutActivityType,@duration,@durationUnit,@totalDistance,@totalDistanceUnit,@totalEnergyBurned,@totalEnergyBurnedUnit,@sourceName,@sourceVersion,@creationDate,@startDate,@endDate
948,Walking,7.566666666666666,min,0.0,km,40.0,kcal,MapMyFitness,19200000,2019-10-24 17:38:50+01:00,2019-10-24 17:38:36+01:00,2019-10-24 17:46:10+01:00
949,Strength,38.0101052681605,min,0.0,km,217.82486702838818,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-24 18:18:03+01:00,2019-10-24 17:39:51+01:00,2019-10-24 18:17:54+01:00
950,Strength,38.0,min,0.0,km,217.0,kcal,MapMyFitness,19200000,2019-10-24 18:19:37+01:00,2019-10-24 18:19:12+01:00,2019-10-24 18:57:12+01:00
951,Walking,15.3428282002608,min,0.9962815163498238,km,61.78892546530732,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-25 07:32:13+01:00,2019-10-25 07:16:47+01:00,2019-10-25 07:32:08+01:00
952,Walking,15.35,min,0.0,km,61.0,kcal,MapMyFitness,19200000,2019-10-25 07:35:53+01:00,2019-10-25 07:35:32+01:00,2019-10-25 07:50:53+01:00
953,Walking,8.62261616786321,min,0.6634342647864251,km,49.80876760821986,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-25 11:59:20+01:00,2019-10-25 11:50:37+01:00,2019-10-25 11:59:14+01:00
954,Walking,8.616666666666667,min,0.0,km,49.0,kcal,MapMyFitness,19200000,2019-10-25 12:00:40+01:00,2019-10-25 11:59:32+01:00,2019-10-25 12:08:09+01:00
955,Walking,8.06603859861692,min,0.6892910374806857,km,42.646304708385294,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-25 13:56:34+01:00,2019-10-25 13:48:26+01:00,2019-10-25 13:56:30+01:00
956,Walking,8.05,min,0.0,km,42.0,kcal,MapMyFitness,19200000,2019-10-25 16:55:44+01:00,2019-10-25 16:55:28+01:00,2019-10-25 17:03:31+01:00
957,Walking,10.15796515146891,min,0.7748593214990106,km,43.34023516310793,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-25 17:06:05+01:00,2019-10-25 16:55:51+01:00,2019-10-25 17:06:00+01:00
958,Walking,10.15,min,0.0,km,43.0,kcal,MapMyFitness,19200000,2019-10-25 17:06:28+01:00,2019-10-25 17:06:11+01:00,2019-10-25 17:16:20+01:00
959,Running,65.14414198994636,min,7.0955193584014165,km,713.5424473186879,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-26 18:03:44+01:00,2019-10-26 16:56:01+01:00,2019-10-26 18:03:14+01:00
960,Running,65.13333333333334,min,0.0,km,713.0,kcal,MapMyFitness,19200000,2019-10-26 18:04:01+01:00,2019-10-26 18:03:31+01:00,2019-10-26 19:08:39+01:00
961,Running,30.67988381783168,min,3.420823547268754,km,302.2482374179658,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-28 19:27:31+01:00,2019-10-28 18:56:12+01:00,2019-10-28 19:27:17+01:00
962,Strength,22.92587010065715,min,0.0,km,238.2770471801685,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-28 19:54:34+01:00,2019-10-28 19:31:31+01:00,2019-10-28 19:54:27+01:00
963,Running,30.66666666666667,min,0.0,km,302.0,kcal,MapMyFitness,19200000,2019-10-28 19:31:03+01:00,2019-10-28 19:30:32+01:00,2019-10-28 20:01:12+01:00
964,Strength,22.91666666666667,min,0.0,km,238.0,kcal,MapMyFitness,19200000,2019-10-28 19:55:25+01:00,2019-10-28 19:54:56+01:00,2019-10-28 20:17:51+01:00
965,Walking,24.174754534165057,min,1.1190443543270858,km,84.20239686118536,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-29 08:39:01+01:00,2019-10-29 08:14:37+01:00,2019-10-29 08:38:48+01:00
966,Walking,24.16666666666667,min,0.0,km,84.0,kcal,MapMyFitness,19200000,2019-10-29 08:56:22+01:00,2019-10-29 08:55:59+01:00,2019-10-29 09:20:09+01:00
967,Walking,57.281135449806854,min,3.6923378924673886,km,231.47771083162633,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-29 14:37:43+01:00,2019-10-29 13:40:14+01:00,2019-10-29 14:37:31+01:00
968,Walking,57.26666666666667,min,0.0,km,231.0,kcal,MapMyFitness,19200000,2019-10-29 14:39:19+01:00,2019-10-29 14:38:58+01:00,2019-10-29 15:36:14+01:00
969,Walking,9.741800816853841,min,0.7009015806679579,km,46.924490755230764,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-29 17:08:25+01:00,2019-10-29 16:58:32+01:00,2019-10-29 17:08:16+01:00
970,Walking,9.733333333333333,min,0.0,km,46.0,kcal,MapMyFitness,19200000,2019-10-29 17:09:45+01:00,2019-10-29 17:08:48+01:00,2019-10-29 17:18:32+01:00
971,Strength,50.635842998822525,min,0.0,km,274.1203970492055,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-29 19:08:05+01:00,2019-10-29 18:17:09+01:00,2019-10-29 19:07:47+01:00
972,Strength,50.63333333333333,min,0.0,km,274.0,kcal,MapMyFitness,19200000,2019-10-29 19:41:58+01:00,2019-10-29 19:41:07+01:00,2019-10-29 20:31:45+01:00
973,Walking,15.012895617882409,min,1.0997063026409022,km,75.42269487781938,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-31 08:29:17+01:00,2019-10-31 08:14:09+01:00,2019-10-31 08:29:10+01:00
974,Walking,15.0,min,0.0,km,75.0,kcal,MapMyFitness,19200000,2019-10-31 17:02:04+01:00,2019-10-31 17:01:46+01:00,2019-10-31 17:16:46+01:00
975,Walking,15.63948011596998,min,0.7871053386911517,km,56.665668996608616,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-31 17:17:18+01:00,2019-10-31 17:01:28+01:00,2019-10-31 17:17:06+01:00
976,Walking,15.63333333333333,min,0.0,km,56.0,kcal,MapMyFitness,19200000,2019-10-31 17:18:28+01:00,2019-10-31 17:18:05+01:00,2019-10-31 17:33:43+01:00
977,Walking,9.563667233784994,min,0.7471177289354463,km,45.93387599607444,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-31 18:06:10+01:00,2019-10-31 17:56:31+01:00,2019-10-31 18:06:05+01:00
978,Walking,9.55,min,0.0,km,37.0,kcal,MapMyFitness,19200000,2019-10-31 18:06:36+01:00,2019-10-31 18:06:19+01:00,2019-10-31 18:15:52+01:00
979,Walking,9.55,min,0.0,km,45.0,kcal,MapMyFitness,19200000,2019-10-31 18:07:00+01:00,2019-10-31 18:06:42+01:00,2019-10-31 18:16:15+01:00
980,Strength,75.72345583438873,min,0.0,km,573.6969261947041,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-10-31 19:23:25+01:00,2019-10-31 18:07:19+01:00,2019-10-31 19:23:02+01:00
981,Strength,75.71666666666667,min,0.0,km,573.0,kcal,MapMyFitness,19200000,2019-10-31 19:24:42+01:00,2019-10-31 19:23:36+01:00,2019-10-31 20:39:19+01:00
982,Walking,17.67291896740596,min,1.1613457869001431,km,77.20525639045752,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-01 08:32:54+01:00,2019-11-01 08:14:56+01:00,2019-11-01 08:32:36+01:00
983,Walking,17.66666666666667,min,0.0,km,77.0,kcal,MapMyFitness,19200000,2019-11-01 14:59:08+01:00,2019-11-01 14:58:47+01:00,2019-11-01 15:16:27+01:00
984,Walking,29.34979241689046,min,1.782451116111886,km,113.71152191184821,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-01 15:28:48+01:00,2019-11-01 14:59:19+01:00,2019-11-01 15:28:40+01:00
985,Walking,29.33333333333333,min,0.0,km,113.0,kcal,MapMyFitness,19200000,2019-11-01 15:29:20+01:00,2019-11-01 15:29:00+01:00,2019-11-01 15:58:20+01:00
986,Running,5.5070199251174925,min,0.6682658890074415,km,52.787015693521155,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-01 17:12:03+01:00,2019-11-01 17:05:33+01:00,2019-11-01 17:11:57+01:00
987,Running,5.5,min,0.0,km,52.0,kcal,MapMyFitness,19200000,2019-11-01 17:19:06+01:00,2019-11-01 17:18:41+01:00,2019-11-01 17:24:11+01:00
988,Strength,45.20335718393326,min,0.0,km,258.7000520210627,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-01 19:04:05+01:00,2019-11-01 18:18:35+01:00,2019-11-01 19:03:47+01:00
989,Strength,45.2,min,0.0,km,258.0,kcal,MapMyFitness,19200000,2019-11-01 19:04:48+01:00,2019-11-01 19:04:17+01:00,2019-11-01 19:49:29+01:00
990,Walking,7.567267016569773,min,0.7034955795728699,km,39.6254336416023,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-02 15:03:04+01:00,2019-11-02 14:55:24+01:00,2019-11-02 15:02:58+01:00
991,Walking,7.566666666666666,min,0.0,km,39.0,kcal,MapMyFitness,19200000,2019-11-02 15:03:39+01:00,2019-11-02 15:03:23+01:00,2019-11-02 15:10:57+01:00
992,Running,44.5398308734099,min,4.760950038879639,km,496.8014429645974,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-02 15:50:37+01:00,2019-11-02 15:04:32+01:00,2019-11-02 15:50:16+01:00
993,Walking,9.729393116633098,min,0.7582305291522643,km,46.03798696794959,kcal,DivyeshBC’s Apple Watch,5.3.2,2019-11-02 16:03:02+01:00,2019-11-02 15:53:12+01:00,2019-11-02 16:02:56+01:00
994,Walking,9.716666666666667,min,0.0,km,46.0,kcal,MapMyFitness,19200000,2019-11-02 16:04:02+01:00,2019-11-02 16:03:38+01:00,2019-11-02 16:13:21+01:00
995,Running,44.53333333333333,min,0.0,km,496.0,kcal,MapMyFitness,19200000,2019-11-02 15:52:27+01:00,2019-11-02 15:52:03+01:00,2019-11-02 16:36:35+01:00
996,Walking,33.68974159955978,min,1.3090254754586341,km,112.8143488358444,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-03 22:46:39+01:00,2019-11-03 22:08:11+01:00,2019-11-03 22:46:30+01:00
997,Walking,33.68333333333333,min,0.0,km,112.0,kcal,MapMyFitness,19200000,2019-11-03 22:47:32+01:00,2019-11-03 22:46:59+01:00,2019-11-03 23:20:40+01:00
998,Walking,19.70152163306872,min,1.0817831758289829,km,87.55652272007003,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-04 08:36:25+01:00,2019-11-04 08:16:34+01:00,2019-11-04 08:36:16+01:00
999,Walking,19.7,min,0.0,km,87.0,kcal,MapMyFitness,19200000,2019-11-04 08:37:13+01:00,2019-11-04 08:36:52+01:00,2019-11-04 08:56:34+01:00
1000,Walking,47.16495503385861,min,2.888972171584319,km,190.2211318564489,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-04 14:54:29+01:00,2019-11-04 14:07:09+01:00,2019-11-04 14:54:19+01:00
1001,Walking,47.15,min,0.0,km,190.0,kcal,MapMyFitness,19200000,2019-11-04 14:55:04+01:00,2019-11-04 14:54:34+01:00,2019-11-04 15:41:43+01:00
1002,Walking,8.422631633281707,min,0.7112222285770711,km,47.56270722116775,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-04 18:27:14+01:00,2019-11-04 18:18:42+01:00,2019-11-04 18:27:07+01:00
1003,Walking,8.416666666666666,min,0.0,km,47.0,kcal,MapMyFitness,19200000,2019-11-04 18:27:53+01:00,2019-11-04 18:27:36+01:00,2019-11-04 18:36:01+01:00
1004,Strength,55.8483390490214,min,0.0,km,424.2627651520392,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-04 19:35:12+01:00,2019-11-04 18:39:09+01:00,2019-11-04 19:35:00+01:00
1005,Strength,55.83333333333334,min,0.0,km,424.0,kcal,MapMyFitness,19200000,2019-11-04 19:36:42+01:00,2019-11-04 19:36:06+01:00,2019-11-04 20:31:56+01:00
1006,Walking,17.229260800282162,min,1.121642564936876,km,70.65896507509805,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-05 08:32:44+01:00,2019-11-05 08:15:20+01:00,2019-11-05 08:32:34+01:00
1007,Walking,22.33730013370514,min,1.4691721872497,km,92.7762479798177,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-05 16:03:10+01:00,2019-11-05 15:34:38+01:00,2019-11-05 16:03:02+01:00
1008,Walking,22.33333333333333,min,0.0,km,92.0,kcal,MapMyFitness,19210000,2019-11-05 16:04:14+01:00,2019-11-05 16:03:31+01:00,2019-11-05 16:25:51+01:00
1009,Walking,11.75116179982821,min,0.7481433353100437,km,49.53708297263866,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-05 17:07:35+01:00,2019-11-05 16:55:42+01:00,2019-11-05 17:07:27+01:00
1010,Walking,11.75,min,0.0,km,49.0,kcal,MapMyFitness,19210000,2019-11-05 17:08:54+01:00,2019-11-05 17:08:13+01:00,2019-11-05 17:19:58+01:00
1011,Strength,60.0,min,0.0,km,423.0,kcal,MapMyFitness,19210000,2019-11-05 21:13:06+01:00,2019-11-05 21:12:33+01:00,2019-11-05 22:12:33+01:00
1012,Strength,827.7046110332013,min,0.0,km,331.2997900074724,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-06 08:19:08+01:00,2019-11-05 18:31:04+01:00,2019-11-06 08:18:46+01:00
1013,Walking,19.10868253310521,min,1.122759231297241,km,75.26326568459481,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-06 08:38:13+01:00,2019-11-06 08:19:00+01:00,2019-11-06 08:38:06+01:00
1014,Walking,19.1,min,0.0,km,75.0,kcal,MapMyFitness,19210000,2019-11-06 08:39:07+01:00,2019-11-06 08:38:46+01:00,2019-11-06 08:57:52+01:00
1015,Walking,35.40621426502864,min,1.93335496400774,km,125.95300000000022,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-06 13:44:08+01:00,2019-11-06 13:08:22+01:00,2019-11-06 13:43:47+01:00
1016,Walking,35.4,min,0.0,km,125.0,kcal,MapMyFitness,19210000,2019-11-06 13:44:36+01:00,2019-11-06 13:44:09+01:00,2019-11-06 14:19:33+01:00
1017,Walking,11.21407313346863,min,0.7423365546911955,km,51.684526235127095,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-06 17:19:28+01:00,2019-11-06 16:58:42+01:00,2019-11-06 17:19:20+01:00
1018,Walking,11.2,min,0.0,km,51.0,kcal,MapMyFitness,19210000,2019-11-06 17:19:17+01:00,2019-11-06 17:18:57+01:00,2019-11-06 17:30:09+01:00
1019,Walking,15.285998334487278,min,0.9755803226597084,km,78.2162631019793,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-07 08:29:59+01:00,2019-11-07 08:14:33+01:00,2019-11-07 08:29:50+01:00
1020,Walking,15.28333333333333,min,0.0,km,78.0,kcal,MapMyFitness,19210000,2019-11-07 08:32:43+01:00,2019-11-07 08:32:20+01:00,2019-11-07 08:47:37+01:00
1021,Walking,12.173420482873919,min,0.7375629925570641,km,51.499185895729596,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-07 17:11:09+01:00,2019-11-07 16:58:52+01:00,2019-11-07 17:11:02+01:00
1022,Walking,12.16666666666667,min,0.0,km,51.0,kcal,MapMyFitness,19210000,2019-11-07 17:11:55+01:00,2019-11-07 17:11:38+01:00,2019-11-07 17:23:48+01:00
1023,Strength,61.134365634123476,min,0.0,km,478.76655498507415,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-07 19:15:17+01:00,2019-11-07 18:13:58+01:00,2019-11-07 19:15:06+01:00
1024,Strength,61.13333333333333,min,0.0,km,478.0,kcal,MapMyFitness,19210000,2019-11-07 19:20:01+01:00,2019-11-07 19:18:52+01:00,2019-11-07 20:20:00+01:00
1025,Walking,23.46708641648292,min,1.203663164754049,km,84.14538014861198,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-08 08:39:50+01:00,2019-11-08 08:16:09+01:00,2019-11-08 08:39:37+01:00
1026,Walking,47.432402298847826,min,2.7195997198035484,km,190.13044625254102,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-08 14:22:26+01:00,2019-11-08 13:18:21+01:00,2019-11-08 14:22:10+01:00
1027,Walking,15.3672311325868,min,0.7838915995538118,km,52.09204448882246,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-08 17:11:11+01:00,2019-11-08 16:55:34+01:00,2019-11-08 17:10:56+01:00
1028,Strength,59.48646034995715,min,0.0,km,418.5111572957829,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-08 19:27:29+01:00,2019-11-08 18:27:45+01:00,2019-11-08 19:27:14+01:00
1029,Walking,6.7450776835282635,min,0.6297638322129051,km,37.42284520388039,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-09 12:59:28+01:00,2019-11-09 12:52:38+01:00,2019-11-09 12:59:22+01:00
1030,Running,45.082607273260756,min,5.782562446626294,km,452.85973326615095,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-09 13:46:26+01:00,2019-11-09 12:59:54+01:00,2019-11-09 13:46:11+01:00
1031,Walking,7.0877985338370015,min,0.5961980759681901,km,43.24067646778398,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-09 13:58:46+01:00,2019-11-09 13:51:32+01:00,2019-11-09 13:58:38+01:00
1032,HIIT,27.014804216225944,min,0.0,km,249.2932484305268,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-10 18:29:41+01:00,2019-11-10 18:02:35+01:00,2019-11-10 18:29:36+01:00
1033,Running,36.097536879777905,min,2.051030711119294,km,124.0787484314162,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-10 23:55:43+01:00,2019-11-10 23:09:35+01:00,2019-11-10 23:55:22+01:00
1034,Walking,12.43515823284785,min,1.0456376586341651,km,63.79955113161571,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-11 08:31:15+01:00,2019-11-11 08:18:34+01:00,2019-11-11 08:31:00+01:00
1035,Walking,47.5258069674174,min,2.644728199334485,km,166.8024906246224,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-11 14:56:53+01:00,2019-11-11 14:09:02+01:00,2019-11-11 14:56:34+01:00
1036,Walking,10.85466013352076,min,0.7754787351144478,km,49.25092170068896,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-11 17:09:43+01:00,2019-11-11 16:58:44+01:00,2019-11-11 17:09:35+01:00
1037,Walking,6.539395550886789,min,0.6074409043871979,km,39.70105381854876,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-11 18:23:43+01:00,2019-11-11 18:17:05+01:00,2019-11-11 18:23:37+01:00
1038,Strength,44.95640765031178,min,0.0,km,306.1860583415862,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-11 19:09:21+01:00,2019-11-11 18:24:11+01:00,2019-11-11 19:09:09+01:00
1039,Walking,24.753819666306182,min,1.153143378974691,km,85.03059972219448,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 08:44:34+01:00,2019-11-12 08:19:35+01:00,2019-11-12 08:44:20+01:00
1040,Walking,8.667591398954391,min,0.7157635623643969,km,43.32489587789175,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 17:10:57+01:00,2019-11-12 17:01:43+01:00,2019-11-12 17:10:34+01:00
1041,Walking,7.686662365992863,min,0.7531187757842126,km,47.53221527258196,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 18:19:16+01:00,2019-11-12 18:11:03+01:00,2019-11-12 18:18:45+01:00
1042,Strength,44.95196773409843,min,0.0,km,341.2308676480325,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 19:04:01+01:00,2019-11-12 18:18:56+01:00,2019-11-12 19:03:53+01:00
1043,Walking,8.442216149965923,min,0.5115478592742257,km,38.994439215466926,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 19:16:35+01:00,2019-11-12 19:08:00+01:00,2019-11-12 19:16:26+01:00
1044,Running,19.67681207060814,min,0.7834823779753021,km,46.84221580309615,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-12 23:49:53+01:00,2019-11-12 23:24:36+01:00,2019-11-12 23:49:38+01:00
1045,Walking,8.781674466530482,min,0.785438675267784,km,52.088785774736365,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-13 18:07:02+01:00,2019-11-13 17:58:09+01:00,2019-11-13 18:06:56+01:00
1046,Running,45.94490105509758,min,5.336470981399231,km,449.4174717632425,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-13 18:56:32+01:00,2019-11-13 18:08:30+01:00,2019-11-13 18:56:08+01:00
1047,Walking,10.02449694871902,min,0.7728949847983895,km,55.02494832450137,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-13 19:06:41+01:00,2019-11-13 18:56:30+01:00,2019-11-13 19:06:32+01:00
1048,Walking,20.86017841696739,min,1.153266756380093,km,91.04061752193968,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-14 08:48:22+01:00,2019-11-14 08:27:15+01:00,2019-11-14 08:48:06+01:00
1049,Walking,32.175094950199124,min,1.892696129115401,km,141.96200000000002,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-14 17:30:18+01:00,2019-11-14 16:57:42+01:00,2019-11-14 17:29:53+01:00
1050,Strength,69.64246099988621,min,0.0,km,391.3875073222662,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-16 12:03:19+01:00,2019-11-16 10:53:27+01:00,2019-11-16 12:03:05+01:00
1051,Walking,86.42660608291627,min,2.9897938431678344,km,225.9670355915456,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-17 21:50:28+01:00,2019-11-17 20:09:12+01:00,2019-11-17 21:49:57+01:00
1052,Walking,30.50917886694272,min,2.016080909695011,km,118.72728563572781,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-19 14:07:42+01:00,2019-11-19 13:37:04+01:00,2019-11-19 14:07:34+01:00
1053,Walking,27.12736058235168,min,1.1812967278267021,km,86.61542657325128,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-19 17:50:18+01:00,2019-11-19 17:22:02+01:00,2019-11-19 17:49:10+01:00
1054,Walking,9.87479054927826,min,0.7767101596532157,km,50.79418374204856,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-19 19:25:38+01:00,2019-11-19 19:15:38+01:00,2019-11-19 19:25:30+01:00
1055,Strength,46.09063518246015,min,0.0,km,263.3402257665953,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-19 20:12:12+01:00,2019-11-19 19:25:41+01:00,2019-11-19 20:11:59+01:00
1056,Walking,10.042906550566359,min,0.6440763278029615,km,39.58566858476996,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-19 20:22:19+01:00,2019-11-19 20:12:09+01:00,2019-11-19 20:22:11+01:00
1057,Walking,17.4831551015377,min,1.014794495716996,km,68.23813697095638,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 08:36:00+01:00,2019-11-20 08:18:22+01:00,2019-11-20 08:35:51+01:00
1058,Walking,54.1452818830808,min,3.1113948613476237,km,199.3419999999995,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 14:55:37+01:00,2019-11-20 14:01:16+01:00,2019-11-20 14:55:24+01:00
1059,Walking,11.34065528313319,min,0.7638527662639972,km,49.57476131389254,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 17:08:11+01:00,2019-11-20 16:56:43+01:00,2019-11-20 17:08:04+01:00
1060,Walking,10.42261374990145,min,0.7596400881623849,km,47.009641492592536,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 18:07:43+01:00,2019-11-20 17:57:12+01:00,2019-11-20 18:07:37+01:00
1061,Running,31.367452224095658,min,3.7108732250806935,km,302.798115999419,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 18:41:38+01:00,2019-11-20 18:08:53+01:00,2019-11-20 18:41:26+01:00
1062,Walking,11.582369216283158,min,0.6414285254484275,km,41.44411655056191,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-20 18:56:35+01:00,2019-11-20 18:44:51+01:00,2019-11-20 18:56:26+01:00
1063,Walking,15.56011940042178,min,1.12625767853146,km,85.38552989958207,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-21 08:32:08+01:00,2019-11-21 08:16:19+01:00,2019-11-21 08:31:53+01:00
1064,Walking,12.21668210029602,min,0.5653619040177772,km,39.53039575590814,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-21 13:05:27+01:00,2019-11-21 12:50:24+01:00,2019-11-21 13:05:10+01:00
1065,Walking,11.56447671850522,min,0.7418280116961105,km,47.813011902400476,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-21 17:08:08+01:00,2019-11-21 16:56:25+01:00,2019-11-21 17:07:59+01:00
1066,Walking,8.535236183802288,min,0.7629520129489247,km,46.652042357773546,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-21 18:05:34+01:00,2019-11-21 17:56:53+01:00,2019-11-21 18:05:26+01:00
1067,Strength,58.4533943672975,min,0.0,km,339.80148255219467,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-21 19:06:59+01:00,2019-11-21 18:08:16+01:00,2019-11-21 19:06:43+01:00
1068,Walking,23.41376284956932,min,1.060974536764319,km,76.80485875940988,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-22 08:39:00+01:00,2019-11-22 08:15:27+01:00,2019-11-22 08:38:52+01:00
1069,Walking,15.00107628305753,min,0.6730481533173006,km,50.861239485043455,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-22 12:52:06+01:00,2019-11-22 12:36:59+01:00,2019-11-22 12:51:59+01:00
1070,Walking,19.01480126579603,min,1.4900652393776688,km,91.97155144719692,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-22 14:05:36+01:00,2019-11-22 13:46:26+01:00,2019-11-22 14:05:27+01:00
1071,Walking,15.163309448957438,min,1.0998171809421622,km,73.91682949476844,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-22 17:34:31+01:00,2019-11-22 17:19:09+01:00,2019-11-22 17:34:19+01:00
1072,Strength,43.86000288327536,min,0.0,km,264.26900100796195,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-22 23:09:42+01:00,2019-11-22 22:25:36+01:00,2019-11-22 23:09:28+01:00
1073,Walking,22.04257036646207,min,0.5115412962510018,km,50.92430789080145,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-23 16:57:43+01:00,2019-11-23 16:35:23+01:00,2019-11-23 16:57:25+01:00
1074,Running,59.99753199418385,min,8.033791163480872,km,716.7955016228592,kcal,DivyeshBC’s Apple Watch,6.1,2019-11-23 19:55:06+01:00,2019-11-23 18:54:05+01:00,2019-11-23 19:54:31+01:00
